ID;booking;occupation_id_desc;had_a_flight_in_last_cruise;booked_country_aggregation;AGE;LOYALTY_TOTAL_SCORE;NUMBER_OF_CRUISES;rfm_segment;is_loyalty;pcc_flag;flag_app;opener_segment;privacy_channel_email_date;privacy_channel_phone_date;privacy_channel_post_date;privacy_send_material_date;loyalty_subscribe_date;days_after_cruise_end;BKG_Channel;last_cruise_program_desc;last_cruise_duration;last_cruise_bkg_anticipation;last_paid_cabin_meta_cat_code;last_nps_segment;last_pax_type;flag_bkd_cxl_last3y;flag_opt_cxl_last3y;flag_bkd_cxl_last_month;flag_opt_cxl_last_month;num_cruises_last3y;total_gross_cru_rev_eur_mean;total_gross_obr_rev_eur_mean;sent_last_month;open_last_month;click_last_month;source_desc
8968;;;False;SPAIN;38;0;1;LOST;False;0;0.0;;;;;12/04/2014;;2906.0;OTA;Mediterranean - 3/6 Days;3.0;72.0;V;Detractor;IND;;;;;;;;;;;
8969;;;False;SPAIN;62;0;1;LOST;False;0;0.0;;09/05/2015;09/05/2015;09/05/2015;09/05/2015;;2510.0;Trade;Mediterranean - 7 Days;7.0;95.0;I;;VALUE;;;;;;;;;;;
8970;;;False;GERMANY;22;0;1;NO SEGMENT;False;0;0.0;;;;;;;2040.0;Trade;Mediterranean - 7 Days;7.0;262.0;I;;BEST;;;;;;;;;;;
8971;;;False;ITALY;53;1113;3;0 LOW;True;1;1.0;OLD_OPENER;08/10/2016;08/10/2016;08/10/2016;06/11/2016;2012-11-27T00:00:00.000Z;2.0;Call Center;Mediterranean - 7 Days;7.0;12.0;I;;PROMO;1.0;1.0;0.0;0.0;1.0;299.0;556.6;1.0;0.0;0.0;
8972;;;;ITALY;46;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
8973;;;False;ITALY;52;1213;5;0 HIGH;True;0;0.0;;24/10/2022;24/10/2022;24/10/2022;24/10/2022;2008-07-30T12:00:00.000Z;7.0;Trade;Mediterranean - 7 Days;9.0;202.0;V;;MYCRUISE;;;;;1.0;604.11;606.38;;;;
8974;;;False;ITALY;66;0;1;0 LOW;False;0;0.0;;09/09/2022;09/09/2022;09/09/2022;09/09/2022;;28.0;Trade;Mediterranean - 7 Days;7.0;39.0;O;;PROMO;;;;;1.0;749.0;77.0;;;;
8975;;;False;AUSTRIA;65;0;1;0 HIGH;False;0;0.0;OLD_OPENER;07/03/2022;07/03/2022;07/03/2022;07/03/2022;;3.0;Trade;Northern Europe - 10/14 Days;12.0;321.0;V;;GRP;4.0;0.0;0.0;0.0;1.0;1705.0;595.02;;;;
8976;;;False;FRANCE OVERSEAS;47;613;1;LOST;True;0;0.0;OP_HIGH_CL_LOW;14/02/2020;14/02/2020;14/02/2020;14/02/2020;2019-09-13T00:00:00.000Z;761.0;Trade;Caribbean 7 Days;14.0;153.0;I;Promoter;BASIC;;;;;;;;2.0;2.0;0.0;
8977;;;False;FRANCE;18;0;1;0 HIGH;False;0;0.0;;;;;;;9.0;OTA;Mediterranean - 7 Days;7.0;1.0;V;;MYCRUISE;;;;;1.0;874.5;77.0;;;;
8978;;;True;FRANCE;58;1;1;LOST;True;0;0.0;NEVER_OPENER;08/11/2015;08/11/2015;08/11/2015;08/11/2015;2016-01-21T00:00:00.000Z;2084.0;OTA;Northern Europe - 10/14 Days;11.0;291.0;O;;AQUA;;;;;;;;5.0;0.0;0.0;
8979;;;;BRAZIL;18;0;0;NO SEGMENT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;2.0;0.0;0.0;;;;;;;
8980;;;;SPAIN;34;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;04/01/2019;04/01/2019;04/01/2019;04/01/2019;2015-12-26T00:00:00.000Z;;;;;0.0;;;;;;;;;;;;;;EXT-VENDOR
8981;;;False;ITALY;51;1;2;LOST;True;0;0.0;UNDELIVERABLE;14/09/2018;14/09/2018;14/09/2018;14/09/2018;2018-06-09T00:00:00.000Z;1292.0;Trade;Mediterranean - 7 Days;7.0;91.0;O;;ECORAL;0.0;5.0;0.0;0.0;;;;;;;
8982;;;;FRANCE;90;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
8983;;;True;SPAIN;69;0;1;LOST;False;0;0.0;;26/04/2016;26/04/2016;26/04/2016;26/04/2016;;2144.0;Trade;Mediterranean - 7 Days;7.0;55.0;I;;VALUE;;;;;;;;;;;
8984;;;False;SPAIN;35;0;1;LOST;False;0;0.0;;27/06/2016;27/06/2016;27/06/2016;27/06/2016;;2095.0;Trade;Mediterranean - 7 Days;7.0;45.0;I;;HM;;;;;;;;;;;
8985;;;;ITALY;49;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;2.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
8986;;;False;SPAIN;39;2175;2;0 HIGH;True;0;1.0;OP_HIGH_CL_LOW;06/11/2022;06/11/2022;06/11/2022;06/11/2022;2022-11-06T17:02:03.000Z;62.0;Trade;Mediterranean - 7 Days;7.0;80.0;I;;MYCRUISE;0.0;1.0;0.0;0.0;1.0;277.65;814.54;6.0;5.0;0.0;
8987;;;False;NORTH AM.;56;0;0;PROSPECT;False;0;0.0;;;;;;;;OTA;Mediterranean - 3/6 Days;5.0;63.0;I;;COSTA;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
8988;;;;NORTH AM.;40;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
8989;;;False;EMERGING CENTRAL EUROPE;39;0;1;LOST;False;0;0.0;OP_LOW_CL_LOW;;;;14/10/2019;;837.0;Web;Maldive 7 Days;7.0;246.0;I;Promoter;BASIC;;;;;;;;3.0;0.0;0.0;
8990;;;False;ITALY;48;1;1;LOST;True;0;0.0;OP_LOW_CL_LOW;26/05/2016;26/05/2016;26/05/2016;24/03/2017;2017-04-07T00:00:00.000Z;2126.0;OTA;Mediterranean - 7 Days;7.0;113.0;V;;VALUE;;;;;;;;4.0;1.0;0.0;
8991;;;False;ITALY;46;0;1;LOST;False;0;0.0;NEVER_OPENER;;;;07/04/2014;;2913.0;Trade;Winter Med 7 Days;7.0;126.0;I;;IND;;;;;;;;0.0;0.0;0.0;
8992;;;False;GERMANY;56;0;0;PROSPECT;False;0;0.0;;26/11/2017;26/11/2017;26/11/2017;26/11/2017;;;Call Center;Mediterranean - 7 Days;7.0;404.0;I;;IND;;;;;;;;;;;RESERVATION SYSTEM
8993;;;False;ITALY;56;0;1;LOST;False;0;0.0;;;;;07/03/2014;;2937.0;;Winter Med 7 Days;7.0;124.0;I;;VALUE;;;;;;;;;;;
8994;;;;ITALY;23;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
8995;;;;ITALY;40;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
8996;;;False;ITALY;21;1738;1;0 LOW;True;0;1.0;OP_HIGH_CL_LOW;;;;;2022-08-12T00:00:39.000Z;199.0;Trade;Mediterranean - 7 Days;7.0;95.0;I;;ALBLUE;;;;;1.0;416.6;289.75;1.0;1.0;0.0;
8997;;;False;SPAIN;69;0;1;0 HIGH;False;0;0.0;OP_HIGH_CL_LOW;;;;;;50.0;Trade;Mediterranean - 7 Days;7.0;124.0;I;;MYALLINC;;;;;1.0;808.9;604.47;;;;
8998;;;False;GERMANY;63;0;1;0 HIGH;False;0;1.0;;14/05/2023;14/05/2023;14/05/2023;14/05/2023;;30.0;Trade;Northern Europe - 10/14 Days;16.0;110.0;O;;GRP;;;;;1.0;1563.0;667.85;;;;
8999;;;False;GERMANY;46;1;1;LOST;True;0;0.0;NEVER_OPENER;18/10/2021;18/10/2021;18/10/2021;18/10/2021;2015-09-17T00:00:00.000Z;1992.0;Trade;Mediterranean - 8/12 Days;11.0;390.0;I;Promoter;IND;;;;;;;;0.0;0.0;0.0;
9000;;;False;ITALY;57;307;1;LOST;True;0;1.0;OLD_OPENER;23/08/2019;23/08/2019;23/08/2019;23/08/2019;2019-08-09T00:00:00.000Z;943.0;OTA;Mediterranean - 7 Days;7.0;16.0;I;;BASIC;;;;;;;;1.0;0.0;0.0;
9001;;;;BRAZIL;54;0;0;PROSPECT;True;1;0.0;NEVER_OPENER;25/10/2022;25/10/2022;;25/10/2022;2022-10-26T00:00:41.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;WEB
9002;;;False;ITALY;56;1;1;LOST;True;0;0.0;OLD_OPENER;;;;17/01/2016;2016-02-02T00:00:00.000Z;2261.0;OTA;Mediterranean - 8/12 Days;12.0;137.0;I;;IND;;;;;;;;0.0;0.0;0.0;
9003;;;False;BRAZIL;27;1;1;LOST;True;0;0.0;;;;;28/05/2015;2015-05-28T00:00:00.000Z;2593.0;;South America;9.0;109.0;I;;IND;;;;;;;;;;;
9004;;;False;ITALY;53;1061;1;0 LOW;True;0;1.0;OP_LOW_CL_LOW;19/05/2022;19/05/2022;19/05/2022;19/05/2022;2022-05-11T09:14:12.000Z;36.0;OTA;Mediterranean - 7 Days;7.0;18.0;V;Promoter;PROMO;;;;;1.0;747.0;280.0;4.0;0.0;0.0;
9005;;;False;ITALY;49;5600;0;PROSPECT;True;1;0.0;OP_LOW_CL_LOW;;;;;2020-01-04T00:00:00.000Z;;Call Center;Mediterranean - 7 Days;7.0;402.0;I;;AAMBER;2.0;1.0;0.0;0.0;;;;1.0;1.0;0.0;RESERVATION SYSTEM
9006;;;False;ITALY;55;0;1;LOST;False;0;0.0;;25/08/2017;25/08/2017;25/08/2017;25/08/2017;;1670.0;Trade;Mediterranean - 7 Days;7.0;42.0;I;;COSTA;;;;;;;;;;;
9007;;;True;SPAIN;39;0;1;LOST;False;0;0.0;NEVER_OPENER;;;;27/06/2019;;991.0;Trade;Northern Europe - 7 Days;7.0;172.0;V;;ALLINCL;;;;;;;;;;;
9008;;;True;ITALY;68;1;1;LOST;True;0;1.0;OLD_OPENER;;;;27/05/2019;2019-05-29T00:00:00.000Z;1033.0;Trade;Northern Europe - 7 Days;7.0;155.0;I;;ALLINCL;;;;;;;;4.0;0.0;0.0;
9009;;;;ITALY;31;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;14/12/2020;14/12/2020;14/12/2020;14/12/2020;2017-05-23T00:00:00.000Z;;;;;0.0;;;;;;;;;;;1.0;0.0;0.0;EXT-VENDOR
9010;;;;FRANCE;41;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;10.0;0.0;0.0;;;;;;;
9011;;;True;GERMANY;34;0;3;0 HIGH;False;0;1.0;;29/08/2022;29/08/2022;29/08/2022;29/08/2022;;42.0;Trade;Mediterranean - 7 Days;7.0;134.0;V;;MYCRUISE;1.0;0.0;0.0;0.0;1.0;1085.0;665.76;;;;
9012;;;False;ITALY;35;4317;2;0 HIGH;True;0;1.0;NEVER_OPENER;10/05/2022;10/05/2022;10/05/2022;10/05/2022;2022-04-28T09:38:15.000Z;38.0;Trade;Mediterranean - 7 Days;7.0;22.0;V;;WELALLIN;;;;;1.0;874.6;870.68;2.0;0.0;0.0;
9013;;;False;BRAZIL;52;0;1;0 LOW;False;0;0.0;;;;;;;3.0;Trade;South America;4.0;132.0;I;;MYCRUISE;;;;;1.0;92.406496;;;;;
9014;;;False;ARGENTINA;71;0;1;LOST;False;0;1.0;;05/02/2020;05/02/2020;05/02/2020;05/02/2020;;776.0;OTA;South America;8.0;119.0;I;;BASIC;;;;;;;;;;;
9015;;;False;ITALY;39;0;1;0 LOW;False;0;0.0;NEVER_OPENER;25/04/2023;25/04/2023;25/04/2023;25/04/2023;;43.0;OTA;Mediterranean - 3/6 Days;3.0;32.0;O;;PROMO;;;;;1.0;219.0;212.85;;;;
9016;;Office Worker/Teacher;False;FRANCE OVERSEAS;45;1;1;LOST;True;0;0.0;OP_LOW_CL_LOW;10/03/2017;10/03/2017;10/03/2017;10/03/2017;2015-11-28T00:00:00.000Z;1852.0;Trade;Caribbean 7 Days;7.0;366.0;V;Neutral;COSTA;0.0;1.0;0.0;0.0;;;;2.0;1.0;0.0;
9017;;;False;SPAIN;54;940;2;LOST;True;1;1.0;;14/07/2019;14/07/2019;14/07/2019;14/07/2019;2019-06-29T00:00:00.000Z;989.0;Call Center;Mediterranean - 7 Days;7.0;10.0;I;Neutral;AAQUA;;;;;;;;;;;
9018;;;False;ITALY;60;4040;1;0 HIGH;True;0;1.0;OP_HIGH_CL_LOW;20/06/2022;20/06/2022;20/06/2022;20/06/2022;2021-11-15T11:59:04.000Z;20.0;Trade;Mediterranean - 7 Days;7.0;251.0;V;;ALBLUE;1.0;0.0;0.0;0.0;1.0;1093.6;747.64;1.0;0.0;0.0;
9019;;;False;FRANCE;64;1;1;LOST;True;1;0.0;NEVER_OPENER;02/06/2014;02/06/2014;02/06/2014;02/06/2014;2018-09-26T00:00:00.000Z;2851.0;Call Center;Mediterranean - 7 Days;7.0;112.0;I;Promoter;IND;;;;;;;;0.0;0.0;0.0;
9020;;;;SPAIN;51;0;0;PROSPECT;True;0;0.0;OP_LOW_CL_LOW;29/10/2022;29/10/2022;29/10/2022;29/10/2022;2022-10-29T05:37:49.000Z;;;;;0.0;;;;;;;;;;;4.0;1.0;0.0;WEB
9021;;;;SPAIN;31;0;0;PROSPECT;True;0;0.0;OP_HIGH_CL_LOW;24/04/2023;24/04/2023;24/04/2023;24/04/2023;2023-04-24T20:46:55.000Z;;;;;0.0;;;;;;;;;;;1.0;0.0;0.0;WEB
9022;;;False;NORTH AM.;33;0;0;PROSPECT;False;0;0.0;;21/01/2020;21/01/2020;21/01/2020;21/01/2020;;;Web;Mediterranean - 7 Days;7.0;213.0;V;;CAMBER;1.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
9023;;;False;AUSTRIA;71;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Northern Europe - 7 Days;7.0;318.0;V;;GRP;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
9024;;;False;ITALY;41;499;1;LOST;True;0;0.0;NEVER_OPENER;12/03/2021;12/03/2021;12/03/2021;12/03/2021;2019-10-14T00:00:00.000Z;894.0;OTA;Mediterranean - 7 Days;7.0;71.0;I;;BASIC;;;;;;;;2.0;0.0;0.0;
9025;;;False;FRANCE OVERSEAS;62;0;1;0 LOW;False;0;1.0;;;;;;;3.0;Trade;Caribbean 7 Days;7.0;44.0;I;;GRP;;;;;1.0;460.0;79.88;;;;
9026;;;False;ITALY;32;1;1;LOST;True;0;0.0;NEVER_OPENER;;;;21/03/2017;2017-04-08T00:00:00.000Z;1753.0;OTA;Mediterranean - 7 Days;7.0;41.0;O;;BASIC;;;;;;;;;;;
9027;;;False;MEDMEIA;76;0;1;LOST;False;0;0.0;;09/06/2017;10/06/2017;09/06/2017;09/06/2017;;1747.0;Trade;Northern Europe - 7 Days;7.0;12.0;O;;GRP;;;;;;;;;;;
9028;;;False;ITALY;23;1;3;LOST;True;0;0.0;OP_HIGH_CL_LOW;19/08/2018;19/08/2018;19/08/2018;20/08/2018;2018-08-22T00:00:00.000Z;1313.0;Trade;Northern Europe - 7 Days;7.0;165.0;O;;COSTA;0.0;1.0;0.0;0.0;;;;1.0;1.0;0.0;
9029;;;False;ITALY;75;0;1;LOST;False;0;0.0;;01/10/2019;01/10/2019;01/10/2019;01/10/2019;;901.0;Trade;Mediterranean - 8/12 Days;10.0;43.0;I;;PROMO;;;;;;;;;;;
9030;;;False;SPAIN;28;1;1;LOST;True;0;0.0;OP_LOW_CL_LOW;;;;24/02/2018;2017-04-30T00:00:00.000Z;1801.0;Trade;Mediterranean - 7 Days;7.0;45.0;V;;COSTA;;;;;;;;2.0;0.0;0.0;
9031;;;;RUSSIA;23;0;0;NO SEGMENT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;
9032;;Office Worker/Teacher;False;GERMANY;42;1;2;LOST;True;0;0.0;OP_LOW_CL_LOW;19/01/2018;19/01/2018;19/01/2018;19/01/2018;2016-05-19T00:00:00.000Z;1361.0;Trade;Mediterranean - 7 Days;7.0;176.0;O;Promoter;CORAL;;;;;;;;6.0;0.0;0.0;
9033;;;False;SPAIN;53;0;1;LOST;False;0;0.0;;01/08/2016;01/08/2016;01/08/2016;01/08/2016;;2060.0;Trade;Mediterranean - 7 Days;7.0;60.0;O;;BASIC;;;;;;;;;;;
9034;;;;ITALY;43;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
9035;;;False;BRAZIL;61;0;1;0 LOW;False;0;1.0;;23/03/2023;23/03/2023;23/03/2023;23/03/2023;;16.0;Trade;South America;7.0;121.0;O;;GRP;;;;;1.0;388.2939895;70.8293398;;;;
9036;;;False;ITALY;40;0;1;NO SEGMENT;False;0;0.0;;;;;;;1060.0;Other Direct;Mediterranean - 3/6 Days;3.0;14.0;V;;GRP;;;;;;;;;;;
9037;;;;SPAIN;48;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
9038;;;;ITALY;59;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
9039;;;False;HOLLAND;65;0;1;LOST;False;0;0.0;;13/11/2018;13/11/2018;13/11/2018;13/11/2018;;1241.0;Call Center;Mediterranean - 3/6 Days;3.0;129.0;O;;GRP;;;;;;;;;;;
9040;;;;FRANCE;73;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;;;;11/04/2019;2019-04-11T00:00:00.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;WEB
9041;;;False;ITALY;40;0;0;PROSPECT;False;0;1.0;;;;;;;;Trade;Mediterranean - 7 Days;7.0;238.0;I;;WELALLIN;;;;;;;;;;;RESERVATION SYSTEM
9042;;;False;ITALY;55;0;0;PROSPECT;False;0;0.0;;;;;;;;OTA;Mediterranean - 7 Days;7.0;217.0;V;;MYEXPLOR;;;;;;;;;;;RESERVATION SYSTEM
9043;;;False;BRAZIL;88;0;1;LOST;False;0;0.0;;16/05/2017;16/05/2017;16/05/2017;16/05/2017;;1976.0;Trade;Mediterranean - 7 Days;14.0;125.0;I;;IND;;;;;;;;;;;
9044;;;;SPAIN;35;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
9045;;;False;GERMANY;68;0;1;LOST;False;0;0.0;;;;;;;2126.0;Trade;Northern Europe - 7 Days;7.0;135.0;V;;BEST;;;;;;;;;;;
9046;;Entrepreneur/Manager/Professional;True;BELGIUM;92;1;7;LOST;True;0;0.0;NEVER_OPENER;;;;08/07/2016;2003-07-15T12:00:00.000Z;1226.0;Call Center;Mediterranean - 8/12 Days;11.0;25.0;I;;CPEARL;;;;;;;;3.0;0.0;0.0;
9047;;;;FRANCE;49;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;2.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
9048;;;False;SPAIN;78;0;1;LOST;False;0;0.0;NEVER_OPENER;;;;29/12/2016;;1899.0;OTA;Mediterranean - 7 Days;7.0;59.0;I;;COSTA;;;;;;;;;;;
9049;;;;ARGENTINA;48;0;0;PROSPECT;True;0;0.0;OP_LOW_CL_LOW;22/03/2023;22/03/2023;22/03/2023;22/03/2023;2023-03-22T22:15:25.000Z;;;;;0.0;;;;;;;;;;;2.0;0.0;0.0;WEB
9050;;;False;SPAIN;36;3812;1;0 HIGH;True;0;0.0;OLD_OPENER;16/07/2022;16/07/2022;16/07/2022;16/07/2022;2022-07-16T15:27:34.000Z;11.0;Trade;Mediterranean - 7 Days;7.0;7.0;V;;ALBLUE;;;;;1.0;1328.9;383.6;0.0;0.0;0.0;
9051;;;False;ITALY;49;0;1;LOST;False;0;0.0;;;;;24/02/2018;;1691.0;Trade;Mediterranean - 7 Days;7.0;186.0;O;;ECOSTA;;;;;;;;;;;
9052;;;False;BELGIUM;82;0;1;LOST;False;0;0.0;UNDELIVERABLE;06/04/2015;06/04/2015;06/04/2015;06/04/2015;;2543.0;Trade;Mediterranean - 7 Days;7.0;34.0;V;;IND;;;;;;;;;;;
9053;;;False;FRANCE;79;0;1;LOST;False;0;0.0;;;;;;;2173.0;Trade;Mediterranean - 7 Days;7.0;30.0;V;;GRP;;;;;;;;;;;
9054;;;False;FRANCE OVERSEAS;71;0;1;LOST;False;0;0.0;;;;;;;1895.0;Trade;Caribbean 7 Days;7.0;21.0;V;;GRP;;;;;;;;;;;
9055;;;;ITALY;72;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
9056;;;False;FRANCE;68;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Mediterranean - 7 Days;7.0;226.0;V;;ALLINCL;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
9057;;;;FRANCE;60;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;;;;04/04/2019;2016-05-31T00:00:00.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;EXT-VENDOR
9058;;;;ITALY;39;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
9059;;;;ITALY;44;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
9060;;;;ITALY;40;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;02/09/2019;02/09/2019;02/09/2019;02/09/2019;2019-06-22T00:00:00.000Z;;;;;0.0;;;;;;;;;;;1.0;0.0;0.0;WEB
9061;;;;FRANCE;54;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
9062;;;False;ARGENTINA;70;0;1;LOST;False;0;0.0;;;;;;;1189.0;Trade;South America;3.0;117.0;I;;COSTA;0.0;1.0;0.0;0.0;;;;;;;
9063;;;False;GERMANY;78;0;0;PROSPECT;False;0;0.0;;;;;;;;Call Center;Mediterranean - 7 Days;7.0;109.0;O;;ALBRONZE;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
9064;;;;NORTH AM.;57;0;0;PROSPECT;True;0;0.0;;30/03/2023;30/03/2023;30/03/2023;30/03/2023;2023-03-30T22:46:14.000Z;;;;;0.0;;;;;;;;;;;;;;WEB
9065;;;False;FRANCE;65;0;1;LOST;False;0;0.0;;09/08/2015;09/08/2015;09/08/2015;09/08/2015;;2414.0;Call Center;Mediterranean - 8/12 Days;11.0;148.0;I;;VALUE;;;;;;;;;;;
9066;;;False;HOLLAND;37;0;1;LOST;False;0;0.0;;23/04/2017;23/04/2017;23/04/2017;23/04/2017;;1795.0;Trade;Mediterranean - 7 Days;7.0;93.0;V;;COSTA;;;;;;;;;;;
9067;;;False;EMERGING CENTRAL EUROPE;44;0;1;LOST;False;0;0.0;;;;;;;992.0;Trade;Mediterranean - 7 Days;7.0;32.0;I;;BASIC;;;;;;;;;;;
9068;;;False;U.K.;25;0;0;PROSPECT;True;0;1.0;OP_LOW_CL_LOW;09/01/2020;09/01/2020;09/01/2020;09/01/2020;2020-01-09T00:00:00.000Z;;Trade;Mediterranean - 7 Days;7.0;498.0;I;;BASIC;1.0;0.0;0.0;0.0;;;;3.0;0.0;0.0;WEB
9069;;;True;FRANCE;73;4130;1;LOST;True;0;0.0;OP_LOW_CL_LOW;;;;20/03/2019;2019-03-20T00:00:00.000Z;1102.0;Trade;Northern Europe - 10/14 Days;10.0;91.0;O;;ALLINCL;;;;;;;;0.0;0.0;0.0;
9070;;;False;ITALY;42;3336;2;2;True;0;1.0;NEVER_OPENER;29/05/2023;29/05/2023;29/05/2023;29/05/2023;2023-05-04T13:15:53.000Z;16.0;OTA;Northern Europe - 7 Days;7.0;5.0;I;;PROMO;0.0;1.0;0.0;0.0;2.0;625.0;527.235;;;;
9071;;;False;ITALY;70;0;1;LOST;False;0;0.0;;30/09/2017;30/09/2017;30/09/2017;30/09/2017;;1640.0;Trade;Mediterranean - 7 Days;7.0;24.0;I;;COSTA;;;;;;;;;;;
9072;;;;SPAIN;34;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
9073;;;;ITALY;51;0;0;PROSPECT;True;0;0.0;OP_LOW_CL_LOW;11/07/2021;11/07/2021;11/07/2021;11/07/2021;2021-07-11T11:50:46.000Z;;;;;0.0;;;;;;;;;;;5.0;3.0;0.0;COSTA-APP
9074;;;False;FRANCE;74;1;1;LOST;True;0;0.0;;;;;10/08/2017;2014-11-27T00:00:00.000Z;1682.0;Trade;Northern Europe - 10/14 Days;9.0;74.0;V;Neutral;GRP;;;;;;;;;;;
9075;;;False;EMERGING CENTRAL EUROPE;33;141;1;LOST;True;0;1.0;NEVER_OPENER;16/11/2019;16/11/2019;16/11/2019;16/11/2019;2019-11-16T00:00:00.000Z;858.0;Web;Maldive 7 Days;7.0;87.0;V;;BASIC;;;;;;;;0.0;0.0;0.0;
9076;;;True;ITALY;39;0;1;0 HIGH;False;0;1.0;;;;;;;40.0;Trade;Caribbean 7 Days;7.0;14.0;O;;WELALLIN;0.0;8.0;0.0;0.0;1.0;282.45;453.45;;;;
9077;;;False;AUSTRIA;80;0;3;LOST;False;0;0.0;;01/12/2018;01/12/2018;01/12/2018;01/12/2018;;788.0;Trade;Transatlantic;20.0;203.0;V;;CPEARL;4.0;0.0;0.0;0.0;;;;;;;
9078;;;;SPAIN;32;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
9079;;;False;FRANCE OVERSEAS;32;1;1;LOST;True;1;0.0;;05/02/2015;05/02/2015;05/02/2015;15/03/2015;2013-06-08T12:56:24.000Z;2579.0;Call Center;Caribbean 7 Days;7.0;195.0;O;;AQUA;;;;;;;;;;;
9080;;;False;ITALY;56;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Mediterranean - 7 Days;7.0;59.0;V;;WELALLIN;2.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
9081;;;;SPAIN;51;0;0;PROSPECT;True;0;0.0;OLD_OPENER;12/02/2018;12/02/2018;12/02/2018;12/02/2018;2018-02-11T00:00:00.000Z;;;;;0.0;;;;;;;;;;;1.0;0.0;0.0;WEB
9082;;Pensioner;True;ITALY;79;1;1;LOST;True;0;0.0;;21/09/2016;22/09/2016;21/09/2016;21/09/2016;2011-02-20T15:38:30.000Z;2004.0;Trade;Mediterranean - 8/12 Days;11.0;217.0;I;;CPEARL;0.0;1.0;0.0;0.0;;;;;;;
9083;;;False;FRANCE;55;0;1;LOST;False;0;0.0;;;;;;;2413.0;Trade;Mediterranean - 8/12 Days;13.0;30.0;O;;GRP;;;;;;;;;;;
9084;;;;ITALY;46;0;0;PROSPECT;True;0;0.0;OP_HIGH_CL_LOW;13/02/2018;13/02/2018;13/02/2018;13/02/2018;2017-04-07T00:00:00.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;EXT-VENDOR
9085;;;;ITALY;53;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
